,labels,messages,sentiment_default,score_default,pred_sentiment_default,accurate_default,sentiment_finbert,score_finbert,pred_sentiment_finbert,accurate_finbert
4271,negative,"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most .","[{'label': 'NEGATIVE', 'score': 0.9946141839027405}]",0.9946141839027405,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9896316528320312}]",0.9896316528320312,negative,1
4272,negative,"The pulp production in Finnish Kemij+Ærvi will also be liquidated and about 1,100 employees loose their jobs .","[{'label': 'NEGATIVE', 'score': 0.9997244477272034}]",0.9997244477272034,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996763467788696}]",0.9996763467788696,negative,1
4273,neutral,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .","[{'label': 'NEGATIVE', 'score': 0.991309404373169}]",0.991309404373169,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997819066047668}]",0.9997819066047668,neutral,1
4274,neutral,The resignation will be in effect immediately .,"[{'label': 'NEGATIVE', 'score': 0.9674861431121826}]",0.9674861431121826,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997813105583191}]",0.9997813105583191,neutral,1
4275,neutral,"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .","[{'label': 'NEGATIVE', 'score': 0.9919729232788086}]",0.9919729232788086,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996426105499268}]",0.9996426105499268,neutral,1
4276,neutral,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"[{'label': 'NEGATIVE', 'score': 0.918373703956604}]",0.918373703956604,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996050000190735}]",0.9996050000190735,neutral,1
4277,neutral,The share subscription period will expire on 30 September 2007 .,"[{'label': 'NEGATIVE', 'score': 0.9219760298728943}]",0.9219760298728943,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997318387031555}]",0.9997318387031555,neutral,1
4278,neutral,The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,"[{'label': 'NEGATIVE', 'score': 0.9625459313392639}]",0.9625459313392639,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997974038124084}]",0.9997974038124084,neutral,1
4279,neutral,The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website .,"[{'label': 'NEGATIVE', 'score': 0.9110575318336487}]",0.9110575318336487,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998103976249695}]",0.9998103976249695,neutral,1
4280,neutral,The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,"[{'label': 'POSITIVE', 'score': 0.7759419083595276}]",0.7759419083595276,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998199343681335}]",0.9998199343681335,neutral,1
4281,neutral,"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .","[{'label': 'POSITIVE', 'score': 0.9459253549575806}]",0.9459253549575806,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998101592063904}]",0.9998101592063904,neutral,1
4282,negative,They are also upset that some of the machinery and work is taken over to Poland .,"[{'label': 'NEGATIVE', 'score': 0.9994230270385742}]",0.9994230270385742,NEGATIVE,1,"[{'label': 'negative', 'score': 0.999632716178894}]",0.999632716178894,negative,1
4283,negative,They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .,"[{'label': 'POSITIVE', 'score': 0.9836628437042236}]",0.9836628437042236,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9976100921630859}]",0.9976100921630859,neutral,0
4284,negative,This is bad news for the barbeque season .,"[{'label': 'NEGATIVE', 'score': 0.9997857213020325}]",0.9997857213020325,NEGATIVE,1,"[{'label': 'negative', 'score': 0.998435914516449}]",0.998435914516449,negative,1
4285,neutral,This is due to the postponement of the decision-making of projects in the negotiation phase from the earlier estimation .,"[{'label': 'NEGATIVE', 'score': 0.9993249177932739}]",0.9993249177932739,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995964169502258}]",0.9995964169502258,neutral,1
4286,negative,"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .","[{'label': 'NEGATIVE', 'score': 0.7349689602851868}]",0.7349689602851868,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9994902610778809}]",0.9994902610778809,negative,1
4287,neutral,"We are adjusting to the present situation by cutting our capacity and costs without , however , jeopardising our Asia strategy over the longer term .","[{'label': 'POSITIVE', 'score': 0.8269125819206238}]",0.8269125819206238,POSITIVE,0,"[{'label': 'neutral', 'score': 0.999700665473938}]",0.999700665473938,neutral,1
4288,neutral,"When cruising , the revs fall as less engine output is required .","[{'label': 'NEGATIVE', 'score': 0.9987439513206482}]",0.9987439513206482,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9991242289543152}]",0.9991242289543152,neutral,1
4289,negative,"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .","[{'label': 'NEGATIVE', 'score': 0.9991913437843323}]",0.9991913437843323,NEGATIVE,1,"[{'label': 'negative', 'score': 0.999488115310669}]",0.999488115310669,negative,1
4290,negative,Viking Line has canceled some services .,"[{'label': 'NEGATIVE', 'score': 0.9995781779289246}]",0.9995781779289246,NEGATIVE,1,"[{'label': 'negative', 'score': 0.988620400428772}]",0.988620400428772,negative,1
4291,neutral,"Z. Bavelloni 's long-standing MD , Dino Bavelloni , has retired at the end of 2005 .","[{'label': 'NEGATIVE', 'score': 0.982995331287384}]",0.982995331287384,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9994321465492249}]",0.9994321465492249,neutral,1
4292,neutral,"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .","[{'label': 'POSITIVE', 'score': 0.9126573801040649}]",0.9126573801040649,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996820688247681}]",0.9996820688247681,neutral,1
4293,positive,"`` Neste Oil has responded to the challenge posed by the European Union 's target of biofuels accounting for 5.8 % of traffic fuel usage in the EU by 2010 by developing its NExBTL technology for producing diesel fuel from renewables , '' the federation said .","[{'label': 'NEGATIVE', 'score': 0.6872676014900208}]",0.6872676014900208,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9997075200080872}]",0.9997075200080872,positive,1
4294,neutral,"`` Soon after , the collisions started . ''","[{'label': 'NEGATIVE', 'score': 0.8143333792686462}]",0.8143333792686462,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.99937504529953}]",0.99937504529953,neutral,1
4295,neutral,"`` The biggest challenge was to make the piece look raw , '' Hansen said .","[{'label': 'POSITIVE', 'score': 0.9283535480499268}]",0.9283535480499268,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997926354408264}]",0.9997926354408264,neutral,1
4296,neutral,`` The rest of this week 's tapings of Jimmy Kimmel Live have been canceled until he is back on his feet .,"[{'label': 'NEGATIVE', 'score': 0.9983831644058228}]",0.9983831644058228,NEGATIVE,0,"[{'label': 'positive', 'score': 0.6846107840538025}]",0.6846107840538025,positive,0
4297,negative,"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .","[{'label': 'NEGATIVE', 'score': 0.985014021396637}]",0.985014021396637,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9991307854652405}]",0.9991307854652405,negative,1
4298,neutral,"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 .","[{'label': 'NEGATIVE', 'score': 0.9224573969841003}]",0.9224573969841003,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9871184825897217}]",0.9871184825897217,neutral,1
4299,negative,30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .,"[{'label': 'NEGATIVE', 'score': 0.9995197057723999}]",0.9995197057723999,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996311664581299}]",0.9996311664581299,negative,1
4300,neutral,4 January 2011 - Finnish media company Alma Media Corporation HEL : ALN1V said today its online recruitment service Monster Oy will partner with local newspaper publisher Suomen Lehtiyhtyma in listing job advertisements .,"[{'label': 'NEGATIVE', 'score': 0.9925731420516968}]",0.9925731420516968,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9977522492408752}]",0.9977522492408752,neutral,1
4301,neutral,A 2001 agreement expired earlier this month .,"[{'label': 'NEGATIVE', 'score': 0.9808181524276733}]",0.9808181524276733,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995513558387756}]",0.9995513558387756,neutral,1
4302,neutral,"A few months ago , Teva vice chairman Phillip Frost and Marathon Venture Capital Fund TASE : MARA sold Protalix shares .","[{'label': 'NEGATIVE', 'score': 0.9906434416770935}]",0.9906434416770935,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9993966817855835}]",0.9993966817855835,neutral,1
4303,negative,"After Chuck Smith was laid off on May 30 from his $ 90,000 housing consultant job , he and his wife had to cut spending in half for their family of six , having to rely on his wife 's income -- about the same as his -- alone .","[{'label': 'NEGATIVE', 'score': 0.9995902180671692}]",0.9995902180671692,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9997040629386902}]",0.9997040629386902,negative,1
4304,neutral,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","[{'label': 'NEGATIVE', 'score': 0.9737145304679871}]",0.9737145304679871,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996830224990845}]",0.9996830224990845,neutral,1
4305,neutral,"After the transaction , Herttaassa 's holding in Alma Media has fallen below the flagging limit of 5 % .","[{'label': 'NEGATIVE', 'score': 0.9981352090835571}]",0.9981352090835571,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9990756511688232}]",0.9990756511688232,neutral,1
4306,neutral,And Ogden reportedly will shell out $ 4.2 million .,"[{'label': 'NEGATIVE', 'score': 0.9967101812362671}]",0.9967101812362671,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998106360435486}]",0.9998106360435486,neutral,1
4307,neutral,"At 3:37 p.m. Eastern time , a block of 2,400 contracts changed hands at a bid price of $ 0.45 .","[{'label': 'NEGATIVE', 'score': 0.9962143301963806}]",0.9962143301963806,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9991635084152222}]",0.9991635084152222,neutral,1
4308,negative,"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .","[{'label': 'NEGATIVE', 'score': 0.9931169748306274}]",0.9931169748306274,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996638298034668}]",0.9996638298034668,negative,1
4309,neutral,"Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market .","[{'label': 'POSITIVE', 'score': 0.9684498310089111}]",0.9684498310089111,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998072981834412}]",0.9998072981834412,neutral,1
4310,neutral,"Cramo 's manager Jarmo Laasanen said hiring of equipment and machinery in Lithuania differs from the other Baltic countries in that in Lithuania still many public structures such as roads , bridges , airports and shops are being built .","[{'label': 'POSITIVE', 'score': 0.992249608039856}]",0.992249608039856,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996941089630127}]",0.9996941089630127,neutral,1
4311,neutral,Currently the quarterly applied surcharges differ significantly from the actual market prices .,"[{'label': 'NEGATIVE', 'score': 0.715691328048706}]",0.715691328048706,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9989311099052429}]",0.9989311099052429,neutral,1
4312,neutral,Filmiteollisuus Fine Ab will be transferred to Talentum Oyj in the form of a subsidiary .,"[{'label': 'NEGATIVE', 'score': 0.9976067543029785}]",0.9976067543029785,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.99982750415802}]",0.99982750415802,neutral,1
4313,neutral,Finnish bank Alandsbanken said Monday it will buy the Swedish operations of Iceland 's troubled Kaupthing Bank for 414 million kronor $ 49.5 million in cash .,"[{'label': 'NEGATIVE', 'score': 0.6932236552238464}]",0.6932236552238464,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9980202913284302}]",0.9980202913284302,neutral,1
4314,neutral,Fortum also has a blocking stake in Northwestern TGK-1 .,"[{'label': 'NEGATIVE', 'score': 0.9937400817871094}]",0.9937400817871094,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997872710227966}]",0.9997872710227966,neutral,1
4315,neutral,"He found him again , however , after the driver was involved in a two-car accident .","[{'label': 'NEGATIVE', 'score': 0.9201504588127136}]",0.9201504588127136,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9994989633560181}]",0.9994989633560181,neutral,1
4316,neutral,"HELSINKI AFX - Salcomp , the mobile phone charger manufacturer , said it has appointed Markku Hangasjarvi as its new CEO , following the resignation of Mats Eriksson .","[{'label': 'POSITIVE', 'score': 0.9236635565757751}]",0.9236635565757751,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9977620840072632}]",0.9977620840072632,neutral,1
4317,neutral,"HK Ruokatalo produces many turkey products , such as cold cuts .","[{'label': 'NEGATIVE', 'score': 0.9609842300415039}]",0.9609842300415039,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998283386230469}]",0.9998283386230469,neutral,1
4318,neutral,"However , the brokers ' ratings on the stock differ .","[{'label': 'NEGATIVE', 'score': 0.979788601398468}]",0.979788601398468,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.999509334564209}]",0.999509334564209,neutral,1
4319,negative,"However , the suspect stole his burgundy Nissan Altima .","[{'label': 'NEGATIVE', 'score': 0.9873424768447876}]",0.9873424768447876,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9989352822303772}]",0.9989352822303772,negative,1
4320,negative,"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''","[{'label': 'NEGATIVE', 'score': 0.9997515082359314}]",0.9997515082359314,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9992250204086304}]",0.9992250204086304,negative,1
4321,negative,"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .","[{'label': 'NEGATIVE', 'score': 0.9979104399681091}]",0.9979104399681091,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9996305704116821}]",0.9996305704116821,negative,1
4322,neutral,"In the spring 2006 , a total of 386,530 Stock Options 2002 B were annulled .","[{'label': 'NEGATIVE', 'score': 0.9975782036781311}]",0.9975782036781311,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997147917747498}]",0.9997147917747498,neutral,1
4323,neutral,"Information system supplier Sentera -- up 24.51 pct -- was the next most heavily traded share after SysOpen Digia , a software house , acquired 77.4 pct of the company this morning for just under 33 mln eur .","[{'label': 'NEGATIVE', 'score': 0.9933069348335266}]",0.9933069348335266,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9017974138259888}]",0.9017974138259888,neutral,1
4324,neutral,It 's very difficult to become a Google Analytics channel partner .,"[{'label': 'NEGATIVE', 'score': 0.9997853636741638}]",0.9997853636741638,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9953446984291077}]",0.9953446984291077,neutral,1
4325,neutral,"Juhani J+Ærvi , Corporate Executive Vice President of Kesko , says the Russian food retail sector is fragmented .","[{'label': 'NEGATIVE', 'score': 0.9989866614341736}]",0.9989866614341736,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9966030120849609}]",0.9966030120849609,neutral,1
4326,negative,Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,"[{'label': 'NEGATIVE', 'score': 0.9970234036445618}]",0.9970234036445618,NEGATIVE,1,"[{'label': 'negative', 'score': 0.8316682577133179}]",0.8316682577133179,negative,1
4327,negative,Metso estimates the need for personnel reductions to amount to 25 people .,"[{'label': 'NEGATIVE', 'score': 0.9896025061607361}]",0.9896025061607361,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9992662072181702}]",0.9992662072181702,negative,1
4328,negative,Most of the layoffs will be in Finland .,"[{'label': 'NEGATIVE', 'score': 0.9841060042381287}]",0.9841060042381287,NEGATIVE,1,"[{'label': 'neutral', 'score': 0.9979044198989868}]",0.9979044198989868,neutral,0
4329,negative,"Most of the permanent layoffs will be in the plywood and sawn timber sectors of the Finnish company 's operations at several domestic mills , where earlier this year it temporarily laid off some 1,200 workers to save costs .","[{'label': 'NEGATIVE', 'score': 0.9979069232940674}]",0.9979069232940674,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995744824409485}]",0.9995744824409485,negative,1
4330,neutral,"Motorola , the world 's second-largest maker of cell phones , unveiled the new phone Tuesday in a bid to resurrect its ailing handset business .","[{'label': 'NEGATIVE', 'score': 0.9870553016662598}]",0.9870553016662598,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996404647827148}]",0.9996404647827148,neutral,1
4331,neutral,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,"[{'label': 'NEGATIVE', 'score': 0.9984201192855835}]",0.9984201192855835,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.999698281288147}]",0.999698281288147,neutral,1
4332,neutral,Niklas Skogster has been employed by the ABB Group in various positions concerning the development of operations .,"[{'label': 'POSITIVE', 'score': 0.9779329299926758}]",0.9779329299926758,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997382760047913}]",0.9997382760047913,neutral,1
4333,negative,"Paper companies were in negative territories , with Stora Enso R shedding 1.62 pct to 12.73 eur , UPM-Kymmene down 0.80 pct at 18.64 eur and M-real B 0.18 pct lower at 5.57 eur .","[{'label': 'NEGATIVE', 'score': 0.9995658993721008}]",0.9995658993721008,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9905045628547668}]",0.9905045628547668,negative,1
4334,neutral,Rautaruukki aims to find work from the group 's other locations for those who have been made redundant .,"[{'label': 'NEGATIVE', 'score': 0.9941310286521912}]",0.9941310286521912,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997795224189758}]",0.9997795224189758,neutral,1
4335,neutral,Temporary layoffs in these units have already started .,"[{'label': 'NEGATIVE', 'score': 0.9979948997497559}]",0.9979948997497559,NEGATIVE,0,"[{'label': 'negative', 'score': 0.9906603693962097}]",0.9906603693962097,negative,0
4336,neutral,The beers differ slightly from mainstream beers .,"[{'label': 'POSITIVE', 'score': 0.5231346487998962}]",0.5231346487998962,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9996498823165894}]",0.9996498823165894,neutral,1
4337,neutral,"The company operates a U.S. division in Lisle , Ill. .","[{'label': 'NEGATIVE', 'score': 0.920035719871521}]",0.920035719871521,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998371601104736}]",0.9998371601104736,neutral,1
4338,neutral,The company says it is difficult to estimate the market situation for the whole year 2009 .,"[{'label': 'NEGATIVE', 'score': 0.9995809197425842}]",0.9995809197425842,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9978995323181152}]",0.9978995323181152,neutral,1
4339,neutral,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , from where they will be delivered to VR for welding and assembly .","[{'label': 'NEGATIVE', 'score': 0.9075527191162109}]",0.9075527191162109,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998620748519897}]",0.9998620748519897,neutral,1
4340,negative,The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,"[{'label': 'NEGATIVE', 'score': 0.9981233477592468}]",0.9981233477592468,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995040893554688}]",0.9995040893554688,negative,1
4341,neutral,"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .","[{'label': 'POSITIVE', 'score': 0.8296934366226196}]",0.8296934366226196,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998645782470703}]",0.9998645782470703,neutral,1
4342,neutral,The difference can be explained by the fact that two shipping companies have stopped operating in the Gulf of Finland .,"[{'label': 'NEGATIVE', 'score': 0.9884726405143738}]",0.9884726405143738,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9516914486885071}]",0.9516914486885071,neutral,1
4343,negative,"The dollar fell , though , against the pound and the yen .","[{'label': 'NEGATIVE', 'score': 0.9994737505912781}]",0.9994737505912781,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9162198305130005}]",0.9162198305130005,negative,1
4344,neutral,The dual-fuel engines of the vessel can operate on liquefied natural gas LNG with low emissions .,"[{'label': 'NEGATIVE', 'score': 0.9918305277824402}]",0.9918305277824402,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998432397842407}]",0.9998432397842407,neutral,1
4345,neutral,The emerging markets that Raisio has chosen to enter so far are marked by relatively low per capita food consumption .,"[{'label': 'NEGATIVE', 'score': 0.9996597766876221}]",0.9996597766876221,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996939897537231}]",0.9996939897537231,neutral,1
4346,neutral,"The employer , together with health personnel , supports quitting and pays part of the cost of nicotine treatments .","[{'label': 'NEGATIVE', 'score': 0.618064820766449}]",0.618064820766449,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997764229774475}]",0.9997764229774475,neutral,1
4347,neutral,"The equipment is designated to Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV in Abidjan , Ivory Coast and the delivery is scheduled to start in March 2010 .","[{'label': 'NEGATIVE', 'score': 0.94976407289505}]",0.94976407289505,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998519420623779}]",0.9998519420623779,neutral,1
4348,neutral,"The evidentiary hearing in the Investigation is scheduled for April 21 - May 1 , 2008 .","[{'label': 'NEGATIVE', 'score': 0.5128544569015503}]",0.5128544569015503,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9995335340499878}]",0.9995335340499878,neutral,1
4349,neutral,"The Finnish food concern Atria is about to acquire two Estonian meat processing companies , Woro Kommerts and Vastse-Kuuste Lihatoostus , reported the Official website www.investinestonia.com .","[{'label': 'NEGATIVE', 'score': 0.985969066619873}]",0.985969066619873,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9992942810058594}]",0.9992942810058594,neutral,1
4350,neutral,"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .","[{'label': 'NEGATIVE', 'score': 0.9784679412841797}]",0.9784679412841797,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998144507408142}]",0.9998144507408142,neutral,1
4351,neutral,"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .","[{'label': 'NEGATIVE', 'score': 0.9714473485946655}]",0.9714473485946655,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.99982088804245}]",0.99982088804245,neutral,1
4352,neutral,The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,"[{'label': 'POSITIVE', 'score': 0.944940984249115}]",0.944940984249115,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9997490048408508}]",0.9997490048408508,neutral,1
4353,neutral,"The NTSB said investigators are set to conduct sight distance tests on July 18 , using trains similar to those involved in the accident .","[{'label': 'NEGATIVE', 'score': 0.9918518662452698}]",0.9918518662452698,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997400641441345}]",0.9997400641441345,neutral,1
4354,negative,The number of salaried employees and group administration employees to be dismissed from the Sievi units is 17 .,"[{'label': 'NEGATIVE', 'score': 0.9929459691047668}]",0.9929459691047668,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995006322860718}]",0.9995006322860718,negative,1
4355,neutral,"The pine oil project is related to the upgrade of the chemical recovery plant of UPM at its pulp mill in Kymi , southern Finland .","[{'label': 'NEGATIVE', 'score': 0.8791859149932861}]",0.8791859149932861,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998443126678467}]",0.9998443126678467,neutral,1
4356,neutral,"The product range includes marinated olives , cold cuts , and pates , for example .","[{'label': 'NEGATIVE', 'score': 0.7847180962562561}]",0.7847180962562561,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997820258140564}]",0.9997820258140564,neutral,1
4357,neutral,The statutory negotiations at headquarters are part of this decrease .,"[{'label': 'NEGATIVE', 'score': 0.9586299061775208}]",0.9586299061775208,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997377991676331}]",0.9997377991676331,neutral,1
4358,neutral,"The talks concerned about 160 people in Finland and the initial estimate was for about 35 redundancies , Fiskars said .","[{'label': 'NEGATIVE', 'score': 0.9671481847763062}]",0.9671481847763062,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997768998146057}]",0.9997768998146057,neutral,1
4359,neutral,The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,"[{'label': 'NEGATIVE', 'score': 0.9564269185066223}]",0.9564269185066223,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997501969337463}]",0.9997501969337463,neutral,1
4360,negative,The total number of filling stations has been on the decrease recently .,"[{'label': 'NEGATIVE', 'score': 0.919984757900238}]",0.919984757900238,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995977282524109}]",0.9995977282524109,negative,1
4361,neutral,These restrictions do not apply to statutory dividends .,"[{'label': 'NEGATIVE', 'score': 0.9730013012886047}]",0.9730013012886047,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9994357228279114}]",0.9994357228279114,neutral,1
4362,neutral,"This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy .","[{'label': 'NEGATIVE', 'score': 0.8346116542816162}]",0.8346116542816162,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9996774196624756}]",0.9996774196624756,neutral,1
4363,neutral,"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .","[{'label': 'POSITIVE', 'score': 0.9263381361961365}]",0.9263381361961365,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9994660019874573}]",0.9994660019874573,neutral,1
4364,negative,"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .","[{'label': 'NEGATIVE', 'score': 0.995680570602417}]",0.995680570602417,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9995251893997192}]",0.9995251893997192,negative,1
4365,neutral,Why put up costly cell phone towers in thinly populated areas when a few balloons would do ?,"[{'label': 'NEGATIVE', 'score': 0.999306321144104}]",0.999306321144104,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997140765190125}]",0.9997140765190125,neutral,1
4366,neutral,"Viking Line has also been forced to alter its timetable so that ferries traveling from Stockholm to Helsinki , Finland , only depart at night .","[{'label': 'NEGATIVE', 'score': 0.9988046884536743}]",0.9988046884536743,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.5258119106292725}]",0.5258119106292725,neutral,1
4367,neutral,Yakima created the position for him after emerging from economic downturns of its own .,"[{'label': 'POSITIVE', 'score': 0.9956810474395752}]",0.9956810474395752,POSITIVE,0,"[{'label': 'neutral', 'score': 0.9998007416725159}]",0.9998007416725159,neutral,1
4368,neutral,"zip , '' experts warned Tuesday .","[{'label': 'NEGATIVE', 'score': 0.9766819477081299}]",0.9766819477081299,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997217059135437}]",0.9997217059135437,neutral,1
4369,negative,Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,"[{'label': 'NEGATIVE', 'score': 0.9744622707366943}]",0.9744622707366943,NEGATIVE,1,"[{'label': 'negative', 'score': 0.9950147271156311}]",0.9950147271156311,negative,1
